gene	pLI
BCL2L15	0.00295752657141273
HIPK1	0.999961099347135
MAGI3	0.568323964232908
ST7L	4.39287822515466e-06
KCND3	0.934222659155477
LRIG2	1.29132627572282e-10
CTTNBP2NL	0.365778591173068
OLFML3	0.000384869330883547
CAPZA1	0.975618613925386
RSBN1	0.978932430984091
MOV10	0.99317154273658
PPM1J	8.20944124592675e-08
PTPN22	2.72945756321449e-12
SLC16A1	0.760633373408321
WNT2B	0.197205162786302
RHOC	0.551128235727712
AP4B1	1.7271340665635e-06
PHTF1	3.3274153382178e-17
SYCP1	0.810637783508854
NRAS	0.898456661303687
SYT6	0.0246143428131951
TRIM33	0.999993853122177
NGF	0.700807489745715
BCAS2	0.00847095717089022
CSDE1	0.999847611362248
ATP1A1	0.999995329545672
CD58	0.650869961326861
SIKE1	0.25769860241811
CASQ2	2.32298931252296e-05
AMPD1	3.28933272469746e-11
TSHB	0.0387761691272435
IGSF3	0.958893595120376
SLC22A15	0.0036504906231746
DENND2C	1.35882154941261e-06
MAB21L3	0.00182959390528943
NHLH2	0.548058401964883
TSPAN2	0.00211746731495371
VANGL1	0.792237059715813
HAO2	1.43460335263507e-08
WDR3	6.79660421290194e-08
MAN1A2	0.991293934431564
VTCN1	3.76183323653922e-09
PTGFRN	0.991061547695982
TBX15	0.959062298100697
TRIM45	4.6927700079605e-06
SPAG17	3.12160925932733e-14
ZNF697	0.530767349315483
HSD3B1	0.00192511181947864
WARS2	0.525479018693049
HSD3B2	6.43914551652069e-06
CD101	7.01337562312792e-09
TTF2	2.79412720258593e-15
FAM46C	0.498779033225932
GDAP2	0.00514956251527239
HMGCS2	2.40914384849573e-08
CD2	0.726058413246364
PHGDH	0.00133836339908048
REG4	3.5084150667059e-05
NBPF10	7.58440966072115e-11
ADAM30	0.0336790423112121
LIX1L	0.318418004133881
FAM72B	0.246651143543913
PEX11B	0.00193904815563885
ANKRD34A	0.967157708143578
POLR3GL	0.0470131925421506
HFE2	0.0459921813311106
NOTCH2NL	0.000470589499962182
FCGR1B	0.902750418041858
AL592284.1	0.363074730733502
RBM8A	0.951374464524401
NOTCH2	0.999999996725647
TXNIP	0.516844317736218
PPIAL4G	0.610983082590284
GPR89B	0.750602038857731
ANKRD35	2.02021488378918e-11
NBPF12	0.164255244650386
BCL9	0.981999803319491
PDZK1	8.35789969466199e-05
ACP6	0.000620272905557814
GJA8	1.81259074759239e-05
CHD1L	3.33982711876178e-20
POLR3C	3.73732511515055e-06
GPR89A	0.780696677772044
GJA5	0.0815209365703318
CD160	1.24868038624467e-05
PIAS3	0.996073487305704
PRKAB2	0.722849739474643
RNF115	0.0565056237720379
ITGA10	2.28970652846612e-07
NUDT17	0.00347835675145368
FMO5	1.12346419380045e-13
PPIAL4A	0.402032304762998
HIST2H2BE	0.501786682349049
HIST2H3PS2	0.141241166834462
NBPF15	0.113155896480171
FCGR1A	0.96290373107044
NBPF16	0.0981615869568475
NBPF20	0.000282441005960311
HIST2H2BF	0.0263589721474298
HIST2H3D	0.512316310023422
CA14	1.27679291610437e-05
TARS2	1.5589334931583e-07
OTUD7B	0.555367678571715
HIST2H2AB	0.216530310655059
SV2A	0.731149535913966
VPS45	0.000597858359409499
SF3B4	0.889191853556676
MRPS21	0.340921083727739
HIST2H2AC	0.210437117603676
C1orf54	0.157352528501423
APH1A	0.104268840944955
C1orf51	0.763404977939328
BOLA1	0.63615153882901
ANP32E	0.968686603097375
PRPF3	0.999995660647573
ECM1	5.04994593611437e-06
PLEKHO1	0.926994686295449
MTMR11	7.07893854050467e-14
RPRD2	0.99993855698632
ANXA9	7.74678267483745e-13
BNIPL	2.52893195117265e-10
GABPB2	0.00820555294480217
MCL1	0.938919976718759
PRUNE	0.488056894588356
HORMAD1	0.00925374574072383
C1orf56	0.00101233488328732
GOLPH3L	0.300052504230703
ARNT	0.925175252674044
ADAMTSL4	3.18741043716505e-16
MLLT11	0.48856775075324
CTSS	0.54897267095392
ENSA	0.144137990857479
SETDB1	0.999996382447995
CERS2	0.837475260704309
CTSK	0.0144510547617381
FAM63A	2.3068054875948e-05
SEMA6C	0.00298204584679791
CDC42SE1	0.0120584088707571
PIP5K1A	0.0308071001997028
PI4KB	0.996149480584237
CGN	1.76499445553323e-20
SNX27	0.999728398857626
TNFAIP8L2	0.517447205283807
SELENBP1	4.97685409788237e-07
LYSMD1	0.514687185843266
POGZ	0.99999531792801
TMOD4	2.4842990983975e-06
PSMB4	0.699497900292241
RFX5	0.000351826201948395
TUFT1	0.0518996183286688
VPS72	0.848122792294842
PSMD4	0.977434050189616
SCNM1	2.59408091918018e-05
ZNF687	0.955660660996141
CELF3	0.971920537260905
TCHHL1	0.000190740270513417
THEM4	0.000164081808468423
S100A10	0.174842176464035
CRCT1	0.0278571046441302
S100A11	0.047598898535827
OAZ3	5.6315031158055e-05
TDRKH	0.0190910875108775
TCHH	2.74537986608688e-18
CRNN	0.0104801841867588
LCE3E	0.0384452034297029
RPTN	4.24449879347106e-17
THEM5	3.24589298124462e-07
MRPL9	0.0373733701076726
FLG2	1.67638479801225e-33
HRNR	2.7126900613168e-26
RORC	0.995546817597577
LINGO4	0.00219260145694603
LCE5A	0.072665700361654
LCE1B	0.0275481943281826
LCE2D	0.14419255455864
LCE1C	0.0277814451008386
LCE1A	0.000398262307789559
LCE2C	0.0231595484220306
IVL	1.03988626986295e-05
LCE3B	0.0390559389040726
LCE3A	0.509762311414139
LCE2A	0.00589910248182414
LCE3D	7.19130108276649e-05
LCE1F	0.029635059172862
LCE3C	0.509585847930578
LCE4A	0.0254322033003718
KPRP	2.56106924804862e-14
LCE1D	0.00353353401082607
SMCP	0.0421166996520619
LCE2B	0.142308353262963
LCE1E	0.000389221278121374
SPRR2E	0.158758455913598
SPRR2A	0.164115091677459
LOR	0.182935759214452
SPRR2B	0.538818559217667
SPRR4	0.588462309473778
PGLYRP4	9.8319784947668e-08
S100A9	0.665072002097559
SPRR1B	0.175754729286108
S100A7L2	0.564170930835272
SPRR1A	0.178104831259714
PGLYRP3	5.19095782771667e-05
SPRR2D	0.00363720551025712
S100A7A	0.0312200055954176
S100A12	0.0329976799419273
S100A8	0.577234732890609
SPRR2F	0.00358335550417386
LELP1	0.000454923170094201
SPRR3	0.213692744070865
SPRR2G	0.0269298117851844
S100A4	0.00445415541711048
SLC39A1	0.492453560790489
S100A3	0.000876345153530789
S100A1	0.00445822127417325
CHTOP	0.996752064690474
CRTC2	0.991462037960748
S100A5	0.000442280332572318
S100A16	0.00532985726983245
INTS3	0.99999589073752
S100A13	0.0344891661707637
NPR1	0.00129836791505685
S100A6	0.180147483711273
S100A14	0.0538634777262259
ILF2	0.993932609451946
GATAD2B	0.996980998138025
SLC27A3	1.35252337067135e-10
S100A2	0.00105430114507528
S100A7	0.554389055556401
SNAPIN	1.96641852173174e-05
DENND4B	0.999987404015988
RAB13	0.835127895594176
HAX1	4.23712471587564e-05
JTB	0.604827179960889
TPM3	0.128120137814853
AQP10	0.0638646069545684
PMVK	0.0096654024093076
UBAP2L	0.999999362337649
IL6R	0.139432357890843
SHE	0.607949001326035
KCNN3	0.947339009076379
ADAR	0.987928894415273
C1orf189	8.10354448802768e-05
CREB3L4	0.000297029532803947
C1orf43	0.413395944453654
TDRD10	4.50563594196826e-05
CHRNB2	0.903918675577909
RPS27	0.689880330842881
UBE2Q1	0.943107969857539
NUP210L	0.892027568242089
ATP8B2	0.999569446962474
CKS1B	0.71556080091329
PBXIP1	2.30929358842531e-07
EFNA3	0.511454012452262
SHC1	0.888958304515353
MTX1	0.491098421882977
DPM3	0.232674218854938
THBS3	1.71133896204719e-06
EFNA4	0.000176005419237731
ADAM15	6.7550905586178e-11
PYGO2	0.910511799103751
LENEP	0.0322281180749162
EFNA1	0.8562192129843
SLC50A1	0.103223210092425
DCST1	3.02609060674446e-15
FLAD1	0.236618045993511
ZBTB7B	0.801978705768843
TRIM46	0.99710721319569
KRTCAP2	0.133654772291391
MUC1	0.906939813489695
DCST2	1.34175428260124e-08
ASH1L	0.999999999999064
SSR2	0.782072586481899
RIT1	0.58875986014274
SCAMP3	0.0394053844560346
MSTO1	0.026330951220051
GON4L	0.999989871732903
PKLR	2.71306274118575e-05
KIAA0907	0.993063387387146
CLK2	0.999858318513733
YY1AP1	0.0019293271341663
GBA	0.0905437825827647
RXFP4	0.0286932548845376
ARHGEF2	0.99999868520948
HCN3	0.199610490769151
SYT11	0.761916363277829
UBQLN4	0.995692895841278
FDPS	0.00560509711654231
RUSC1	0.901080255376634
DAP3	0.00169330840177751
FAM189B	0.00127433423177992
VHLL	0.00248201336173196
RAB25	0.000251717897390563
TSACC	0.294864258825077
SEMA4A	0.782357640417993
PAQR6	0.0181553585232879
LAMTOR2	0.453916309986285
BGLAP	0.00125044848166097
PMF1	7.82423840380228e-05
C1orf85	1.54008956734502e-06
RHBG	1.03521958059492e-09
LMNA	0.98787104699283
IQGAP3	3.31200748821434e-14
MEF2D	0.99734120900375
CCT3	0.999460880200073
PMF1-BGLAP	7.82423840380228e-05
MEX3A	0.868874179739423
TMEM79	1.72129360130889e-07
C1orf61	0.37451465028358
SMG5	0.998502954212397
SLC25A44	0.195396013107284
INSRR	5.66519121975801e-07
APOA1BP	8.40151834331031e-06
PEAR1	7.77096684633887e-11
CRABP2	0.185077435177672
LRRC71	0.0056346798451353
GPATCH4	4.12525930988256e-06
ETV3L	6.29285922735493e-06
MRPL24	0.14983676705907
HDGF	0.234708487406856
BCAN	0.0336759789662611
NES	4.16366495241256e-05
NTRK1	0.000939842329849242
ISG20L2	0.783819885960384
ARHGEF11	0.999298784806589
PRCC	0.891704330477976
TTC24	3.72083639472853e-05
HAPLN2	0.000403878076382803
RRNAD1	4.25314848761907e-07
SH2D2A	0.000314174991847765
ETV3	0.772182235573193
CD1B	3.85556709823804e-07
FCRL1	0.00509460229538228
FCRL4	3.70147372479192e-07
FCRL2	0.000459956836468554
KIRREL	0.916539922218605
OR10K1	0.0119529060289425
FCRL5	9.31457663855292e-11
OR10R2	0.223493654362867
FCRL3	5.94361681973112e-17
CD1E	3.57831615238079e-10
CD5L	2.45245205071917e-06
OR10Z1	0.00693731506978562
CD1C	2.62622153140448e-07
CD1A	2.12531592789705e-16
CD1D	0.0829114930623361
OR10X1	0.00563972430757707
OR10T2	0.280271014360525
OR10K2	0.000694638001045715
OR6Y1	0.0161659752669104
OR10J5	0.718437760092265
SPTA1	0.0928170036541781
OR6K6	0.00967644138620416
OR10J1	1.28913862072589e-08
OR6N1	0.00872552653795177
IFI16	0.00148401130016897
CADM3	0.992258981375569
AIM2	4.93497080904e-07
APCS	0.518842375407623
OR6N2	0.0208312711245505
FCRL6	1.62046698593327e-11
DUSP23	0.0356246448875655
MNDA	3.16550597982058e-10
OR6K3	0.00653201954903349
DARC	0.00191385885337346
PYHIN1	0.00318641966905346
FCER1A	0.00188389105512623
OR6K2	5.04650725532842e-05
OR10J3	0.000941442987060187
CRP	2.41950336608473e-05
IGSF8	6.25609020602235e-06
ATP1A4	1.14043461756987e-10
PEX19	0.14714404869095
IGSF9	0.230648249752489
VSIG8	0.0114917792793989
PIGM	0.000719994133673993
SLAMF9	0.00572202307558581
CASQ1	2.60343661874905e-09
KCNJ9	0.552438498199737
KCNJ10	0.568313914522709
TAGLN2	0.0761105664451962
SLAMF8	6.68584009973625e-06
DCAF8	0.999412989150223
COPA	0.999999981570369
C1orf204	0.42282792613595
ATP1A2	0.996439605683741
NCSTN	0.999948150272947
CCDC19	9.5211983284337e-08
PEA15	0.691945094004169
NHLH1	0.64191172195511
ITLN2	0.00171077329770182
PFDN2	0.193569175276581
ITLN1	0.00317661672834045
F11R	0.000985595602089212
SLAMF7	0.429551403255062
CD48	0.000106598285622116
USF1	0.259049559292663
CD244	0.00105295740399947
KLHDC9	2.78658111154887e-06
LY9	5.24036556823694e-08
PVRL4	0.304359704397765
CD84	0.00827195363298579
SLAMF1	0.387717197549388
SLAMF6	0.662624665357672
NIT1	0.000540849457651397
UFC1	0.0637643201749589
VANGL2	0.982220303299246
DEDD	0.963350356355037
ARHGAP30	0.923356913116543
FCGR2B	0.0395249239427622
B4GALT3	0.25339892959441
FCGR2A	0.00394916639570102
APOA2	0.0560824121997805
C1orf192	0.000228329721133313
SDHC	0.702972149685462
FCER1G	0.595864921709948
USP21	0.115135691633094
TOMM40L	0.9109130747119
ADAMTS4	0.0664983305807443
HSPA6	0.809999643007507
MPZ	0.648818878414946
FCGR3B	0.000179875228018747
NR1I3	0.00609048317865654
NDUFS2	0.994438643346392
FCRLA	0.000104116249998358
FCGR3A	6.93657860924069e-06
PPOX	0.592140741884412
PCP4L1	0.222460897814151
FCRLB	4.51195910862963e-06
UHMK1	0.90576322018675
ATF6	0.000334239183708519
RGS4	7.43637086118141e-05
OLFML2B	1.29454271970595e-06
HSD17B7	0.00666806231151137
MGST3	0.028161660185113
SH2D1B	0.224800162297677
PBX1	0.859900118259642
NUF2	0.000174337742637966
RGS5	0.167287374389916
RXRG	0.895343445240318
LRRC52	0.00102122476567911
C1orf110	7.33837952081501e-06
DUSP12	0.0126940815171132
UAP1	0.835561324070371
LMX1A	0.848024884646343
DDR2	0.994755597560003
C1orf111	0.000125816692297176
NOS1AP	0.0707572520807894
C1orf226	0.71751136574811
GPA33	3.15163047685546e-05
FAM78B	0.761641834304926
MAEL	0.596218002712643
ALDH9A1	6.13319887972489e-06
CD247	0.579236187124359
ADCY10	2.30962905183416e-27
TMCO1	3.92411271447038e-07
DCAF6	0.99999619927207
MPZL1	0.283419906346043
MPC2	0.424565064811789
CREG1	0.0150657806470094
RCSD1	0.300534657856694
DUSP27	5.37962937284239e-12
POGK	0.87263620673503
UCK2	0.950946100183673
ILDR2	0.66152802322582
POU2F1	0.816282309244988
TADA1	0.275136846043473
GPR161	0.0197988863858101
METTL18	0.133720907963941
BLZF1	2.37152811971296e-05
CCDC181	6.109694733971e-06
ATP1B1	0.992935638425378
KIFAP3	0.0137680069230909
XCL1	0.0813785660688419
DPT	5.74117206075105e-05
SELP	2.83627352260931e-21
XCL2	0.0807387849713202
C1orf112	7.20822111295691e-05
SFT2D2	0.0165139654547236
NME7	0.0103998993114162
SELE	3.59969176234456e-08
SCYL3	0.736856908516809
F5	2.56280214375674e-08
SLC19A2	0.0151482105750645
TBX19	1.46904178336007e-05
TIPRL	0.829140416973107
SELL	0.00672329885099097
FMO2	0.000793044399997243
MYOC	1.72610406090816e-09
FMO4	4.18918918617348e-07
PRRC2C	0.999999999399789
C1orf105	0.00154596566303927
GORAB	0.000143273022430015
DNM3	0.973193499138687
FMO1	7.6161293315454e-06
VAMP4	0.904461115318356
MROH9	3.4981869833711e-05
SUCO	0.709923014994206
FASLG	0.575273509062308
FMO3	6.9705034621723e-07
PRRX1	0.712371602610637
PRDX6	0.00788448042287902
TNFSF4	0.113721903259655
FMO6P	0.400900668844833
METTL13	0.0815735593900896
PIGC	0.000680875942845162
TNFSF18	0.000367311555232043
MRPS14	0.00125659092008379
DARS2	7.47650397839055e-09
PAPPA2	0.00108378805289701
RFWD2	0.998982508446858
RC3H1	0.996993936658763
TNN	2.58825086256822e-10
SLC9C2	2.72048779405073e-07
RABGAP1L	0.798008459844099
CACYBP	0.930213635694208
SEC16B	4.38731203270411e-14
SERPINC1	0.989603682441945
ZBTB37	0.696636955313089
ANKRD45	0.0153666120024129
CENPL	0.448060389122743
KLHL20	0.0278672573365811
ASTN1	0.999459942309907
BRINP2	0.99829141165955
TNR	0.984376797483402
GPR52	0.05558044299722
C1ORF220	0.000370381734732937
IFRG15	0.699393855648698
FAM163A	0.585802827100184
ANGPTL1	5.52329529851426e-06
SOAT1	4.21823805949043e-05
ABL2	0.0685656805242374
LHX4	0.3119314200884
TDRD5	0.982430816897246
TOR1AIP1	0.136393831890699
CEP350	0.999999463848173
AXDND1	4.90388511101903e-11
TOR3A	1.13166702715213e-05
FAM20B	0.194658611705119
NPHS2	0.0288809240791373
TEX35	0.00637518054738924
RALGPS2	0.954915589698497
TOR1AIP2	0.000169269845000335
QSOX1	2.99588280082858e-05
RASAL2	0.0716521253355456
RGS8	0.449662776196579
GLUL	0.969852609931633
TEDDM1	0.0792985665438228
LAMC2	0.000395242667936536
CACNA1E	0.999999999998508
IER5	0.666126716416071
SHCBP1L	1.86966819276427e-08
MR1	8.9396286022204e-05
NPL	1.68453435213215e-07
KIAA1614	2.81014893148598e-12
RNASEL	1.63602605043982e-06
DHX9	0.999999977242732
STX6	0.0133506391632127
NMNAT2	0.917313916387016
LAMC1	0.999997243425564
XPR1	0.99892587590245
ZNF648	4.49665459724545e-06
ACBD6	0.0462595976353735
RGS16	0.0071627259555566
APOBEC4	0.00372225325737517
SMG7	0.999982965998218
RNF2	0.920091231843328
IVNS1ABP	0.999520121738738
TRMT1L	0.99417845323802
FAM129A	1.35851885449062e-12
NCF2	0.000187136371748494
TPR	0.999999999968266
RGL1	0.964750345497541
OCLM	0.0181295150244292
PRG4	0.289939855167369
COLGALT2	0.000167853739734164
SWT1	0.544203985961076
ARPC5	0.760109297374013
EDEM3	0.845667698628499
HMCN1	1.49235485433852e-14
C1orf21	0.803848227507342
C1orf27	2.87336759258499e-05
TSEN15	0.474982209431472
CFHR2	4.8688059548108e-08
RGS2	0.00216692167729695
CFH	0.99815946266368
RGS18	0.300436091477269
KCNT2	0.890317488772078
PDC	1.41131644665946e-06
B3GALT2	0.433028508371574
UCHL5	0.666132685726632
GLRX2	0.00326810394761863
CFHR3	6.23970397567918e-06
RGS21	0.00594663146557649
RGS13	0.00421412094325749
BRINP3	0.00978315617936408
CFHR1	0.000580837244108629
RGS1	0.595736069991002
PTGS2	0.998169036953237
CFHR4	4.05330521137511e-11
TROVE2	0.235663629792308
PLA2G4A	0.0113166619566334
CDC73	0.999974874192669
CFHR5	2.69281651908283e-17
KIF21B	0.9999909196297
ATP6V1G3	0.137149710336427
ASPM	7.27761182751378e-20
KIF14	0.000216357261675021
C1orf53	0.0963363222077984
DDX59	0.000599718151652418
NEK7	0.586822139612299
C1orf106	0.440103578237532
CACNA1S	5.12484027833099e-06
NR5A2	0.9180812595354
CAMSAP2	0.999881959875803
DENND1B	0.508935455779565
ZNF281	0.93232737933121
F13B	5.41572604250491e-05
GPR25	0.00471894238521353
ZBTB41	0.878587350740823
LHX9	0.917852357867264
CRB1	1.54601878155458e-07
PTPRC	0.99992784449999
CSRP1	0.00251931422513221
TMEM9	0.25901820642047
ELF3	0.99558790480472
TIMM17A	0.188631480612679
SHISA4	0.000804734053620152
IPO9	0.999993108809522
TNNI1	0.358928901408828
RNPEP	1.01576462215914e-08
PHLDA3	0.538668662762783
GPR37L1	0.000711369466934482
IGFN1	2.28100910831807e-17
ARL8A	0.550413192602339
PKP1	0.00225741859613062
NAV1	0.99999989101285
TNNT2	0.0324918175960879
LMOD1	0.752611193455604
PTPN7	0.000719682118615998
LAD1	9.69085547807288e-07
KDM5B	0.665119140819362
ADORA1	0.105013383234434
TMEM183A	0.913888784881431
CHIT1	3.43867018588043e-09
PPFIA4	0.000671242099688414
CHI3L1	0.00375742321177278
UBE2T	0.00799557441402857
SYT2	0.850972776213916
FMOD	0.198570030844742
CYB5R1	2.91243120016837e-07
RABIF	0.022239304465696
LGR6	0.00042153936097458
MYBPH	9.1487173535744e-11
BTG2	0.0473247617171516
PRELP	0.00282784998150301
ADIPOR1	0.847249998297217
MYOG	0.731675084337599
PPP1R12B	0.430756560081789
KLHL12	0.761338168875727
PPP1R15B	0.402559493363214
KISS1	0.535078039089576
GOLT1A	0.0326393512527408
LRRN2	0.17690017632607
PIK3C2B	0.991854383989565
REN	0.0185483130964324
ZC3H11A	0.999696997116031
ATP2B4	0.870473570226887
MDM4	0.997379333968554
PLEKHA6	0.997736369257474
ETNK2	0.0278165801499634
RBBP5	0.997825423983963
SNRPE	0.875755018200639
LAX1	1.31383673497711e-05
TMEM81	0.00161252765201167
CNTN2	0.152977166845175
OPTC	2.47328156398477e-06
SOX13	0.986903391699702
NFASC	0.999712928271584
C1orf186	0.00139811855178894
TMCC2	0.224879247720276
DSTYK	0.890939460935583
CDK18	0.000193596573492237
SLC41A1	0.879593660067987
MFSD4	0.00607632631909564
AVPR1B	0.00811324993834343
RAB7L1	0.748778381309586
LEMD1	0.00375427312470686
SLC45A3	0.449806415254689
SLC26A9	0.00101380961833482
NUAK2	1.66474780762145e-05
KLHDC8A	5.99644185328106e-05
ELK4	0.069235155624064
CTSE	1.87863045438732e-07
PM20D1	2.22678022317146e-08
IKBKE	0.874460688137207
NUCKS1	0.971390384729383
IL19	0.321996744996632
PIGR	0.832759334251328
FAIM3	0.00206526767943957
CR2	1.32116976391002e-10
MAPKAPK2	0.993646350924967
RASSF5	0.193064220549795
CD55	5.52713303889786e-06
IL24	0.0121038210884269
C4BPA	0.0330324512259798
C1orf116	0.293091139893812
EIF2D	0.00191852111188031
DYRK3	0.000940151954137605
IL10	0.396484149944641
C4BPB	1.19037784694084e-05
YOD1	0.515238030582648
FCAMR	3.18520269580863e-05
PFKFB2	0.00259983567537754
IL20	0.00187394075356346
CR1	2.41211365684943e-07
C1orf147	0.0131680098442377
DIEXF	0.106542362852407
CD34	0.012312401555234
TRAF5	2.43207178371804e-05
HHAT	0.0249939168786532
CD46	0.00285379823572159
RCOR3	0.546446536936891
SYT14	0.948745958021859
C1orf74	0.467300393892636
CR1L	5.07899937261665e-14
HSD11B1	0.647787931929003
G0S2	0.158330936248599
IRF6	0.960833748044354
LAMB3	3.9571801051497e-08
PLXNA2	0.997999249369056
CAMK1G	0.0599837815190294
RD3	0.364620198141827
SLC30A1	0.900819284978863
KCNH1	0.521735509004727
TRAF3IP3	0.000400005623657663
SERTAD4	0.568684062304051
PROX1	0.997749114390137
NENF	0.00249046577943885
TMEM206	0.00133814808985144
LPGAT1	0.950373650305691
DTL	0.275139493352263
SMYD2	0.015168180180241
C1orf227	0.266526881160698
RPS6KC1	0.0362042248799354
INTS7	0.908874143168439
ANGEL2	0.642575324185713
NEK2	2.18450689647747e-06
BATF3	0.471311435977325
NSL1	0.0319244010607962
FLVCR1	0.00627223601088437
PTPN14	0.992354274745236
ATF3	0.242678553038914
FAM71A	1.35684836467084e-07
PPP2R5A	0.959359404692368
VASH2	0.779954693266216
TATDN3	0.000150093555280341
GPATCH2	0.000255084051310148
TGFB2	0.983869486167196
MARC1	4.72756637980769e-05
MARC2	0.118972157819682
HLX	0.835019667477671
MARK1	0.96305923648603
SPATA17	0.0117827052889596
RRP15	0.00120782683953509
KCNK2	0.649046774467161
ESRRG	0.910851556662879
C1orf115	0.278090397411274
BPNT1	0.00073584204639942
KCTD3	0.956397072315432
RAB3GAP2	0.999918249461388
SLC30A10	0.908247758280517
USH2A	1.08052552565027e-35
LYPLAL1	1.94133899935728e-08
EPRS	6.02977366349609e-06
CENPF	3.86680466139063e-15
IARS2	0.514884840534946
TAF1A	1.18786210916411e-05
CAPN8	0.0161569951926784
CNIH4	0.286757997918074
DISP1	1.57456242687317e-06
AIDA	0.0572258339389069
FBXO28	0.980013157017828
NVL	4.31695131942589e-11
MIA3	0.109602882391697
DEGS1	0.84655769027041
TLR5	2.13086055317982e-09
TP53BP2	0.0142398504074318
CAPN2	1.84763562841789e-11
HHIPL2	2.5972875251258e-13
C1orf65	1.96875713772807e-11
WDR26	0.999303593155494
CNIH3	0.328811473063506
DUSP10	0.802595884610652
FAM177B	4.72400026871452e-05
SUSD4	0.00297015404244079
BROX	0.000329521660505949
DNAH14	4.4891051778636e-05
ENAH	0.990135424693462
LBR	0.998400283947439
PARP1	0.0478432515974031
SRP9	0.298179455975501
ACBD3	0.993176614014699
PSEN2	0.0175297381579365
C1orf95	0.348647376579128
EPHX1	5.11605022404728e-07
LEFTY1	4.38745142491132e-05
PYCR2	0.00365781917435563
SDE2	1.00543656031592e-05
MIXL1	0.0417818638293991
LEFTY2	0.370217726389518
LIN9	0.999814986716035
H3F3A	0.687028630764605
RP4-559A3.7	0.00980202781102639
ITPKB	0.99789924435347
TMEM63A	0.00059273016358461
MRPL55	0.00198974145347329
OBSCN	9.17141460463186e-83
IBA57	0.0690414516654528
TRIM11	0.475363036537787
CDC42BPA	0.999992082329016
PRSS38	0.113416528872553
ARF1	0.804974393553372
GJC2	0.821805485550011
JMJD4	7.42418515845939e-07
GUK1	0.000454652182174582
WNT3A	0.737939790360069
HIST3H3	0.000756838064066448
WNT9A	0.642987224385385
SNAP47	0.168877158168546
ADCK3	0.000928719800483675
TRIM17	1.28195811387724e-05
